IDPUMA,PUMA,IDYear,Year,AverageWage,AverageWageAppxMOE,RecordCount,SlugPUMA,PUMSIndustry,IDPUMSIndustry,SlugPUMSIndustry
"79500US0603761","Torrance City PUMA, CA",2014,"2014",9380.834487787095,3762.244702763527,26,"torrance-city-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0603762","Carson City PUMA, CA",2014,"2014",10964.930191196087,4059.8828673210824,22,"carson-city-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0603763","Long Beach City (North) PUMA, CA",2014,"2014",15948.325241046832,5050.232674125475,59,"long-beach-city-north-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0603764","Lakewood, Cerritos, Artesia & Hawaiian Gardens Cities PUMA, CA",2014,"2014",11301.335968379446,6334.498908740874,59,"lakewood-cerritos-artesia-hawaiian-gardens-cities-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0603765","Long Beach City (East) PUMA, CA",2014,"2014",12030.672199170125,4968.373977268419,39,"long-beach-city-east-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0603766","Long Beach City (Southwest & Port) PUMA, CA",2014,"2014",14842.864001460386,4616.792760581791,41,"long-beach-city-southwest-port-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0603767","LA City (South/San Pedro) PUMA, CA",2014,"2014",17864.39435752125,5569.93447104367,83,"la-city-southsan-pedro-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0603768","Palos Verdes Peninsula PUMA, CA",2014,"2014",16054.582826233942,7110.9068666915155,21,"palos-verdes-peninsula-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0603769","Long Beach (Central) & Signal Hill Cities PUMA, CA",2014,"2014",13793.805105934991,4283.510180056185,57,"long-beach-central-signal-hill-cities-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0603900","Madera City PUMA, CA",2014,"2014",13671.26045756058,3930.508102417332,46,"madera-city-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0604101","Novato & San Rafael (North) Cities PUMA, CA",2014,"2014",22534.305991154,11560.158123433264,21,"novato-san-rafael-north-cities-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0604102","San Rafael (South), Mill Valley & Sausalito Cities PUMA, CA",2014,"2014",33920.73269809428,29264.44563026893,34,"san-rafael-south-mill-valley-sausalito-cities-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0604701","Los Banos & Livingston Cities PUMA, CA",2014,"2014",10895.664848897977,2755.782948276749,28,"los-banos-livingston-cities-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0604702","Merced & Atwater Cities PUMA, CA",2014,"2014",11666.595627503339,3990.1628245119896,50,"merced-atwater-cities-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0605301","Seaside, Monterey, Marina & Pacific Grove Cities PUMA, CA",2014,"2014",12387.05778772254,2811.198746282068,85,"seaside-monterey-marina-pacific-grove-cities-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0605302","Salinas City PUMA, CA",2014,"2014",13016.323179066589,4040.3411562369492,47,"salinas-city-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0605303","Monterey (South & East) & San Benito Counties PUMA, CA",2014,"2014",10935.209034118212,4993.208432268071,39,"monterey-south-east-san-benito-counties-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0605500","Napa City PUMA, CA",2014,"2014",27032.266954488216,10771.743547989627,64,"napa-city-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0605700","Nevada & Sierra Counties PUMA, CA",2014,"2014",15188.034886817577,7021.810744852983,22,"nevada-sierra-counties-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0605901","San Clemente, Laguna Niguel & San Juan Capistrano Cities PUMA, CA",2014,"2014",24202.45124309392,8838.399648805256,41,"san-clemente-laguna-niguel-san-juan-capistrano-cities-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0605902","Mission Viejo & Rancho Santa Margarita (West) Cities PUMA, CA",2014,"2014",22447.41891499855,7222.289714012007,30,"mission-viejo-rancho-santa-margarita-west-cities-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0605903","Newport Beach, Aliso Viejo & Laguna Hills Cities PUMA, CA",2014,"2014",34294.780602006686,13699.260357776604,45,"newport-beach-aliso-viejo-laguna-hills-cities-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0605904","Irvine City (Central) PUMA, CA",2014,"2014",22765.889523809525,8010.050447175043,49,"irvine-city-central-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0605905","Lake Forest, Irvine (North) Cities & Silverado PUMA, CA",2014,"2014",18486.17605092745,4933.1914610584745,64,"lake-forest-irvine-north-cities-silverado-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0605906","Yorba Linda, La Habra & Brea Cities PUMA, CA",2014,"2014",14102.206558545713,4221.813135406315,47,"yorba-linda-la-habra-brea-cities-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0605907","Fullerton & Placentia Cities PUMA, CA",2014,"2014",14804.556053296577,3109.079286535304,65,"fullerton-placentia-cities-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0605908","Buena Park, Cypress & Seal Beach Cities PUMA, CA",2014,"2014",11197.329893438025,3621.1751277875946,62,"buena-park-cypress-seal-beach-cities-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0605909","Anaheim City (West) PUMA, CA",2014,"2014",24038.253914767098,6850.693372506824,37,"anaheim-city-west-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0605910","Anaheim City (East) PUMA, CA",2014,"2014",12950.743321718932,3454.192912437812,83,"anaheim-city-east-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0605911","Orange & Villa Park Cities PUMA, CA",2014,"2014",19477.87066352307,7942.035097530214,46,"orange-villa-park-cities-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0605912","Westminster, Stanton & Garden Grove (West) Cities PUMA, CA",2014,"2014",11915.052933208295,3854.7840436163865,81,"westminster-stanton-garden-grove-west-cities-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0605913","Garden Grove City (East) PUMA, CA",2014,"2014",15097.188833038988,3197.578097195266,58,"garden-grove-city-east-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0605914","Huntington Beach City PUMA, CA",2014,"2014",25745.62978599505,8715.05121383925,54,"huntington-beach-city-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0605915","Rancho Santa Margarita City (East) & Ladera Ranch PUMA, CA",2014,"2014",16154.833602150538,7869.113320448758,29,"rancho-santa-margarita-city-east-ladera-ranch-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0605916","Santa Ana City (West) PUMA, CA",2014,"2014",13876.527400976669,4536.637865468597,76,"santa-ana-city-west-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0605917","Santa Ana City (East) PUMA, CA",2014,"2014",17241.868006827233,2977.6839926780926,86,"santa-ana-city-east-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0605918","Costa Mesa & Fountain Valley Cities PUMA, CA",2014,"2014",13149.01553789586,3113.3171057480927,76,"costa-mesa-fountain-valley-cities-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0606101","Roseville City PUMA, CA",2014,"2014",21413.101945333663,10205.843420845167,29,"roseville-city-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0606102","Rocklin, Lincoln Cities & Loomis Town PUMA, CA",2014,"2014",16224.158253751706,8830.460674540123,31,"rocklin-lincoln-cities-loomis-town-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0606103","Auburn & Colfax Cities PUMA, CA",2014,"2014",17882.87512030799,5428.956962652837,29,"auburn-colfax-cities-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0606501","Indio, Coachella, Blythe & La Quinta (East) Cities PUMA, CA",2014,"2014",13344.548963029756,5567.6105589521485,42,"indio-coachella-blythe-la-quinta-east-cities-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0606502","Cathedral City, Palm Springs & Rancho Mirage Cities PUMA, CA",2014,"2014",16592.931259314457,3378.9175635457964,81,"cathedral-city-palm-springs-rancho-mirage-cities-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0606503","Temecula City PUMA, CA",2014,"2014",11361.683579470682,5287.712849839315,48,"temecula-city-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0606504","Murrieta & Wildomar Cities PUMA, CA",2014,"2014",17948.036045106724,7251.034594655845,34,"murrieta-wildomar-cities-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0606505","Menifee, Lake Elsinore & Canyon Lake Cities PUMA, CA",2014,"2014",14312.070100612424,5005.3370391316375,70,"menifee-lake-elsinore-canyon-lake-cities-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0606506","Hemet City & East Hemet PUMA, CA",2014,"2014",10023.215919163269,3022.36320049349,36,"hemet-city-east-hemet-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0606507","San Jacinto, Beaumont, Banning & Calimesa Cities PUMA, CA",2014,"2014",14387.085462355866,5137.045847034433,50,"san-jacinto-beaumont-banning-calimesa-cities-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0606508","Moreno Valley City PUMA, CA",2014,"2014",17516.226237095052,9068.608446535975,55,"moreno-valley-city-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0606509","Perris City, Temescal Valley & Mead Valley PUMA, CA",2014,"2014",8615.084816357441,4752.8030965696435,15,"perris-city-temescal-valley-mead-valley-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0606510","Riverside City (East) PUMA, CA",2014,"2014",10621.773673328738,5157.5405344501205,55,"riverside-city-east-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0606511","Riverside City (West) PUMA, CA",2014,"2014",14214.209886547813,5257.7760231374195,57,"riverside-city-west-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0606512","Corona City (South), Woodcrest & Home Gardens PUMA, CA",2014,"2014",14416.328825347759,9528.691795127223,25,"corona-city-south-woodcrest-home-gardens-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0606513","Corona (Northwest) & Norco Cities PUMA, CA",2014,"2014",15123.105824039652,6554.476749610274,41,"corona-northwest-norco-cities-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0606514","Jurupa Valley & Eastvale Cities PUMA, CA",2014,"2014",17126.721862011636,6169.646568751413,53,"jurupa-valley-eastvale-cities-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0606515","Palm Desert, La Quinta (West) & Desert Hot Springs Cities PUMA, CA",2014,"2014",16708.602919942245,5909.784009302678,48,"palm-desert-la-quinta-west-desert-hot-springs-cities-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0606701","Citrus Heights City PUMA, CA",2014,"2014",16094.651912250049,6959.918288922471,45,"citrus-heights-city-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0606702","Rancho Cordova City PUMA, CA",2014,"2014",10385.429874869656,4847.176785688701,42,"rancho-cordova-city-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0606703","Arden-Arcade, Carmichael & Fair Oaks (West) PUMA, CA",2014,"2014",8345.536952432141,3238.911506300112,28,"arden-arcade-carmichael-fair-oaks-west-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0606704","North Highlands, Foothill Farms & McClellan Park PUMA, CA",2014,"2014",16525.365342432367,6687.315773559739,34,"north-highlands-foothill-farms-mcclellan-park-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0606705","Sacramento City (Northwest/Natomas) PUMA, CA",2014,"2014",19838.52196471809,7258.266801814665,28,"sacramento-city-northwestnatomas-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0606706","Sacramento City (North), Antelope & Rio Linda PUMA, CA",2014,"2014",15153.776346217377,3977.4062287307293,38,"sacramento-city-north-antelope-rio-linda-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0606707","Sacramento City (Central/Downtown & Midtown) PUMA, CA",2014,"2014",14087.141125541126,5515.200447232212,48,"sacramento-city-centraldowntown-midtown-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0606708","Sacramento City (Southeast/Fruitridge, Avondale & Depot Park) PUMA, CA",2014,"2014",12188.757254069356,3646.656271578917,48,"sacramento-city-southeastfruitridge-avondale-depot-park-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0606709","Sacramento City (Southwest/Pocket, Meadowview & North Laguna) PUMA, CA",2014,"2014",12366.261713645697,3374.511911817556,45,"sacramento-city-southwestpocket-meadowview-north-laguna-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0606710","Elk Grove City PUMA, CA",2014,"2014",13940.029095674967,7043.881962377122,30,"elk-grove-city-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0606711","Galt, Isleton Cities & Delta Region PUMA, CA",2014,"2014",12074.957200178333,6034.3708040131705,42,"galt-isleton-cities-delta-region-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0606712","Folsom City, Orangevale & Fair Oaks (East) PUMA, CA",2014,"2014",5969.788985148515,2801.24496196212,30,"folsom-city-orangevale-fair-oaks-east-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0607101","Twentynine Palms & Barstow Cities PUMA, CA",2014,"2014",11863.34041107525,3710.523071559132,42,"twentynine-palms-barstow-cities-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0607102","Victorville & Adelanto Cities PUMA, CA",2014,"2014",12358.622869844407,4594.51988177016,29,"victorville-adelanto-cities-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0607103","Hesperia City & Apple Valley Town PUMA, CA",2014,"2014",10857.48127925117,3790.953125924074,37,"hesperia-city-apple-valley-town-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0607104","Phelan, Lake Arrowhead & Big Bear City PUMA, CA",2014,"2014",10326.585562266322,5805.78249805044,23,"phelan-lake-arrowhead-big-bear-city-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0607105","Redlands & Yucaipa Cities PUMA, CA",2014,"2014",19136.066584766584,10606.069793379984,28,"redlands-yucaipa-cities-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0607106","Colton, Loma Linda & Grand Terrace Cities PUMA, CA",2014,"2014",14710.809523809523,8952.38383803286,18,"colton-loma-linda-grand-terrace-cities-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0607107","San Bernardino City (East) PUMA, CA",2014,"2014",13381.385606272752,5465.260558952716,31,"san-bernardino-city-east-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0607108","San Bernardino City (West) PUMA, CA",2014,"2014",10240.917587563214,3746.7311391167104,57,"san-bernardino-city-west-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0607109","Rialto City PUMA, CA",2014,"2014",8910.078802206463,5540.85916250689,24,"rialto-city-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0607110","Fontana City (East) PUMA, CA",2014,"2014",17994.239918769945,8216.81482551099,33,"fontana-city-east-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0607111","Rancho Cucamonga City PUMA, CA",2014,"2014",10607.217464187748,4905.259808696837,43,"rancho-cucamonga-city-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0607112","Upland & Montclair Cities PUMA, CA",2014,"2014",11662.564042303173,5636.015442931794,47,"upland-montclair-cities-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0607113","Ontario City PUMA, CA",2014,"2014",13831.815675589036,5696.312933300605,57,"ontario-city-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0607114","Chino & Chino Hills Cities PUMA, CA",2014,"2014",18494.68354179075,8676.45112995825,50,"chino-chino-hills-cities-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0607115","Fontana City (West) PUMA, CA",2014,"2014",15413.293719806763,5614.295923105358,38,"fontana-city-west-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0607301","Oceanside City & Camp Pendleton PUMA, CA",2014,"2014",12173.348424252119,5145.035902257607,45,"oceanside-city-camp-pendleton-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0607302","Fallbrook, Alpine & Valley Center PUMA, CA",2014,"2014",10259.385455294603,3185.7597382260774,36,"fallbrook-alpine-valley-center-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0607303","Vista City PUMA, CA",2014,"2014",17184.675138767165,6889.57673642965,29,"vista-city-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0607304","Carlsbad City PUMA, CA",2014,"2014",9515.8092412039,5480.885543168343,25,"carlsbad-city-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0607305","San Marcos & Escondido (West) Cities PUMA, CA",2014,"2014",10098.938310893513,5054.387891810428,27,"san-marcos-escondido-west-cities-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0607306","Escondido City (East) PUMA, CA",2014,"2014",20983.482020802378,6690.373023690265,26,"escondido-city-east-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0607307","Lakeside, Winter Gardens & Ramona PUMA, CA",2014,"2014",10659.968886123212,6760.088014716471,23,"lakeside-winter-gardens-ramona-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0607308","San Diego (Northeast/Rancho Bernardo) & Poway Cities PUMA, CA",2014,"2014",19607.944841172124,9609.19105264332,32,"san-diego-northeastrancho-bernardo-poway-cities-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0607309","San Diego (Northwest/San Dieguito) & Encinitas Cities PUMA, CA",2014,"2014",35231.182993644536,16093.530804047858,36,"san-diego-northwestsan-dieguito-encinitas-cities-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0607310","San Diego City (Southwest/Central Coastal) PUMA, CA",2014,"2014",24506.61486572483,8597.831173666838,70,"san-diego-city-southwestcentral-coastal-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0607311","San Diego City (Northwest/Del Mar Mesa) PUMA, CA",2014,"2014",31115.550230741923,17364.631156481577,21,"san-diego-city-northwestdel-mar-mesa-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0607312","San Diego City (Central/Mira Mesa & University Heights) PUMA, CA",2014,"2014",22412.539102721254,11844.427261687157,30,"san-diego-city-centralmira-mesa-university-heights-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0607313","El Cajon & Santee Cities PUMA, CA",2014,"2014",11340.24204799107,5321.180892596791,56,"el-cajon-santee-cities-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0607314","San Diego (East Central/Navajo) & La Mesa Cities PUMA, CA",2014,"2014",17503.933406113538,7791.107637468236,39,"san-diego-east-centralnavajo-la-mesa-cities-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0607315","San Diego City (Central/Clairemont & Kearny Mesa) PUMA, CA",2014,"2014",14917.483311400885,3432.05833453543,57,"san-diego-city-centralclairemont-kearny-mesa-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0607316","San Diego City (Central/Centre City & Balboa Park) PUMA, CA",2014,"2014",19757.76708142327,3551.0815411833164,77,"san-diego-city-centralcentre-city-balboa-park-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0607317","San Diego City (Central/Mid-City) PUMA, CA",2014,"2014",14141.219244632503,3086.8521329821824,84,"san-diego-city-centralmid-city-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0607318","San Diego City (Southeast/Encanto & Skyline) PUMA, CA",2014,"2014",17362.430323172128,3134.469377898998,73,"san-diego-city-southeastencanto-skyline-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0607319","Lemon Grove City, La Presa & Spring Valley PUMA, CA",2014,"2014",18286.85331695332,9387.165580200312,42,"lemon-grove-city-la-presa-spring-valley-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0607320","Sweetwater RegionChula Vista City (East) PUMA, CA",2014,"2014",23722.191553544493,9655.295159124329,29,"sweetwater-regionchula-vista-city-east-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0607321","Chula Vista (West) & National City Cities PUMA, CA",2014,"2014",13599.330991804649,4229.950668085268,60,"chula-vista-west-national-city-cities-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0607322","San Diego City (South/Otay Mesa & South Bay) PUMA, CA",2014,"2014",10501.297345928924,3581.721764231758,36,"san-diego-city-southotay-mesa-south-bay-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0607501","Richmond District PUMA, CA",2014,"2014",26287.497971955036,6377.031977741151,60,"richmond-district-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0607502","North Beach & Chinatown PUMA, CA",2014,"2014",19454.934866605337,6225.551215523862,42,"north-beach-chinatown-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0607503","South of Market & Potrero PUMA, CA",2014,"2014",21099.18637150631,12054.829905963858,63,"south-of-market-potrero-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0607504","Inner Mission & Castro PUMA, CA",2014,"2014",29898.15303430079,10406.048753499654,34,"inner-mission-castro-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0607505","Sunset District (North) PUMA, CA",2014,"2014",26058.407938691296,7034.739895292018,40,"sunset-district-north-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0607506","Sunset District (South) PUMA, CA",2014,"2014",15740.376027830487,5007.7512953212145,54,"sunset-district-south-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0607507","Bayview & Hunters Point PUMA, CA",2014,"2014",15594.730057434588,4248.320842915834,66,"bayview-hunters-point-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0607701","Stockton City (North) PUMA, CA",2014,"2014",11203.85912471396,3227.8996711647524,57,"stockton-city-north-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0607702","Stockton City (South) PUMA, CA",2014,"2014",11293.180186647523,4619.794889450531,25,"stockton-city-south-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0607703","Tracy, Manteca & Lathrop Cities PUMA, CA",2014,"2014",12660.08245358573,6717.804900279105,52,"tracy-manteca-lathrop-cities-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0607704","Lodi, Ripon & Escalon Cities PUMA, CA",2014,"2014",12370.438273615635,3764.058798634879,44,"lodi-ripon-escalon-cities-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0607901","Coastal Region PUMA, CA",2014,"2014",12043.513276045187,3784.159536159835,83,"coastal-region-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0607902","Inland Region PUMA, CA",2014,"2014",11494.800896624472,3818.2480060289467,28,"inland-region-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0608101","Daly City, Pacifica Cities & Colma Town PUMA, CA",2014,"2014",17079.8800180424,5111.95684969094,50,"daly-city-pacifica-cities-colma-town-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0608102","South San Francisco, San Bruno & Brisbane Cities PUMA, CA",2014,"2014",19768.347626112758,5009.846778544639,47,"south-san-francisco-san-bruno-brisbane-cities-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0608103","San Mateo (North), Burlingame & Millbrae Cities PUMA, CA",2014,"2014",15516.605605605606,7291.903646275422,22,"san-mateo-north-burlingame-millbrae-cities-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0608104","San Mateo (South) & Half Moon Bay Cities PUMA, CA",2014,"2014",24063.995711222302,11137.853692234874,34,"san-mateo-south-half-moon-bay-cities-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0608105","Redwood City, San Carlos & Belmont Cities PUMA, CA",2014,"2014",16408.645409565695,8018.6037109860235,48,"redwood-city-san-carlos-belmont-cities-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0608106","Menlo Park, East Palo Alto Cities & Atherton Town PUMA, CA",2014,"2014",15087.747675030707,6760.1262290537525,49,"menlo-park-east-palo-alto-cities-atherton-town-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0608301","Santa Maria City & Orcutt PUMA, CA",2014,"2014",16422.401287553646,6466.7495226200435,38,"santa-maria-city-orcutt-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0608302","Lompoc, Guadalupe, Solvang & Buellton Cities PUMA, CA",2014,"2014",9931.299199708985,2678.0633960299006,35,"lompoc-guadalupe-solvang-buellton-cities-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0608303","South Coast Region PUMA, CA",2014,"2014",20628.342403100774,11771.975041710688,100,"south-coast-region-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0608501","Mountain View, Palo Alto & Los Altos Cities PUMA, CA",2014,"2014",25289.977690892363,23701.76136844886,45,"mountain-view-palo-alto-los-altos-cities-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0608502","Sunnyvale & San Jose (North) Cities PUMA, CA",2014,"2014",12298.144131287905,6580.259411332383,25,"sunnyvale-san-jose-north-cities-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0608503","San Jose (Northwest) & Santa Clara Cities PUMA, CA",2014,"2014",17291.357320540155,10012.787437501054,44,"san-jose-northwest-santa-clara-cities-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0608504","Milpitas & San Jose (Northeast) Cities PUMA, CA",2014,"2014",17015.613247388308,5223.4713750345145,46,"milpitas-san-jose-northeast-cities-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0608505","San Jose City (East Central) & Alum Rock PUMA, CA",2014,"2014",16846.144020574367,5944.908674772403,40,"san-jose-city-east-central-alum-rock-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0608506","Gilroy, Morgan Hill & San Jose (South) Cities PUMA, CA",2014,"2014",15579.046923293059,6738.386863721357,28,"gilroy-morgan-hill-san-jose-south-cities-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0608507","Cupertino, Saratoga Cities & Los Gatos Town PUMA, CA",2014,"2014",23559.151156232376,17554.660030551357,18,"cupertino-saratoga-cities-los-gatos-town-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
"79500US0608508","San Jose (West Central) & Campbell Cities PUMA, CA",2014,"2014",20500.041857108492,6612.7274246044735,29,"san-jose-west-central-campbell-cities-puma-ca","Restaurants & Food Services","722Z","restaurants-food-services"
